Category,Year,Statement,TaxonomyA_Categories,TaxonomyA_Explanations,TaxonomyB_Categories,TaxonomyB_Explanations,SourceCSV,Cluster
Country_Garden_Holdings,2022,"The ESG committee consists of three executive directors and three independent non-executive directors, and sets out its terms of reference in writing. The ESG Committee is mainly responsible for formulating the Group’s environmental, social and governance objectives, strategies and policies, as well as ESG’s work plan and implementation path, while enhancing the environmental, social and governance level by strengthening communication with stakeholders on sustainability issues.",5,"This statement outlines a detailed plan for the ESG Committee's role in formulating and implementing ESG objectives, strategies, and policies.",,,Country_Garden_Holdings_2022_Country_Garden_Holdings_2022_classification.csv,1
Country_Garden_Holdings,2022,"Since 2015, Country Garden has been carrying out self-evaluation on effectiveness of internal process control (referred to as internal control self-evaluation) at least twice a year.",5,This statement refers to a detailed plan or roadmap for carrying out self-evaluations on the effectiveness of internal process control.,3.0,"This statement acknowledges progress or achievement of past commitments, as the company has been carrying out these self-evaluations since 2015.",Country_Garden_Holdings_2022_Country_Garden_Holdings_2022_classification.csv,1
Country_Garden_Holdings,2022,Country Garden continuously optimizes the Group’s overall risk management system.,2,This statement refers to a generic or high-level commitment to continuously optimize the Group's overall risk management system.,5.0,"This statement refers to updated or extended commitments, as the company is continuously optimizing its risk management system.",Country_Garden_Holdings_2022_Country_Garden_Holdings_2022_classification.csv,1
Country_Garden_Holdings,2022,"Since the establishment of audit department in 2000, Country Garden has been developing and improving its internal audit system.",5,This statement refers to a detailed plan or roadmap for developing and improving the company's internal audit system.,3.0,"This statement acknowledges progress or achievement of past commitments, as the company has been developing and improving its internal audit system since 2000.",Country_Garden_Holdings_2022_Country_Garden_Holdings_2022_classification.csv,1
Country_Garden_Holdings,2022,"Country Garden Group has always upheld the core values of “being a sunshine enterprise with conscience and bearing social responsibility” consistently, adheres to the philosophy of doing business in the sunlight.",2,This statement refers to a generic or high-level commitment to uphold the company's core values and philosophy.,3.0,"This statement acknowledges progress or achievement of past commitments, as the company has consistently upheld its core values and philosophy.",Country_Garden_Holdings_2022_Country_Garden_Holdings_2022_classification.csv,1
Country_Garden_Holdings,2022,"Country Garden makes unremitting efforts to popularize the concept of sustainable development. We are committed to sustainable development path, the long-term cause for the Group.",2,"This statement shows a high-level commitment to sustainable development, but does not provide specific numeric targets or detailed plans.",,,Country_Garden_Holdings_2022_Country_Garden_Holdings_2022_classification.csv,1
Country_Garden_Holdings,2022,26 online courses in total on anti-corruption policies have been developed. 4 regional face-to-face trainings and 26 special BUs anti-corruption training sessions were organized.,,,3.0,This statement acknowledges progress on past commitments to develop anti-corruption policies and training.,Country_Garden_Holdings_2022_Country_Garden_Holdings_2022_classification.csv,1
Country_Garden_Holdings,2022,Country Garden’s front-line business departments and functional centers of its headquarters have taken the initiative to establish a complete internal control mechanism to prevent risks of fraud.,5,This statement refers to a detailed plan or roadmap for preventing fraud.,,,Country_Garden_Holdings_2022_Country_Garden_Holdings_2022_classification.csv,1
Country_Garden_Holdings,2022,"Country Garden is bound up with sustainable development. We have established the governance structure of sustainable development consisting of Board committees, management departments, and business units.",5,This statement refers to a detailed plan or roadmap for sustainable development governance.,,,Country_Garden_Holdings_2022_Country_Garden_Holdings_2022_classification.csv,1
Country_Garden_Holdings,2022,"Country Garden has set up the ESG Working Committee under the ESG Committee. It is chaired by Mr. MO Bin, President of the Group, who is responsible for the overall affairs arrangement of the ESG Working Committee.",5,This statement refers to a detailed plan or roadmap for ESG governance.,,,Country_Garden_Holdings_2022_Country_Garden_Holdings_2022_classification.csv,1
Country_Garden_Holdings,2022,Setting our sustainable development goals in accordance with Sustainable SDGs OF Strategic Goals,2,"This statement refers to a high-level commitment to sustainable development goals, but does not provide specific numeric targets or a detailed plan.",,,Country_Garden_Holdings_2022_Country_Garden_Holdings_2022_classification.csv,1
Country_Garden_Holdings,2022,"In the year of 2022, we remain committed to our goals and stay true to our founding vision.",2,"This statement refers to a high-level commitment to their goals in 2022, but does not provide specific numeric targets or a detailed plan.",3.0,This statement acknowledges progress towards their goals in 2022.,Country_Garden_Holdings_2022_Country_Garden_Holdings_2022_classification.csv,1
Country_Garden_Holdings,2022,The green buildings built by Country Garden won 42 certificates with a total construction area of 9.61 million square meters,,,3.0,This statement acknowledges progress towards their past commitment to build green buildings.,Country_Garden_Holdings_2022_Country_Garden_Holdings_2022_classification.csv,3
Country_Garden_Holdings,2022,"Country Garden has assisted in targeted poverty alleviation and rural revitalization in 57 counties in 16 provinces, and helped lift over 11,420,000 people out of poverty over the years",,,3.0,This statement acknowledges progress towards their past commitment to poverty alleviation and rural revitalization.,Country_Garden_Holdings_2022_Country_Garden_Holdings_2022_classification.csv,1
Country_Garden_Holdings,2022,"Carry out joint sampling of materials, and conduct random inspection on 742 batches of 5 major types of materials in 32 regions",,,3.0,This statement acknowledges progress towards their past commitment to quality control and inspection of materials.,Country_Garden_Holdings_2022_Country_Garden_Holdings_2022_classification.csv,1
Country_Garden_Holdings,2022,Country Garden attaches great importance to strategic management of important issues and hires a third party every year to conduct surveys on all stakeholders,2,"This statement refers to a high-level commitment to strategic management and stakeholder engagement, but does not provide specific numeric targets or a detailed plan.",5.0,This statement refers to an updated or extended commitment to conduct annual surveys with a third party.,Country_Garden_Holdings_2022_Country_Garden_Holdings_2022_classification.csv,1
